text,label
&lt;em&gt;El Reg&lt;/em&gt; pledges to name BSA antipiracy weasel &lt;strong&gt;Competition&lt;/strong&gt; Get those suggestions in,0
"Progress Is Made Battling Strep Germ By LINDSEY TANNER     CHICAGO (AP) -- Scientists say they are making headway in developing a vaccine against a common strep germ, the cause of millions of sore throats as well as a deadly but uncommon flesh-eating disease.    A test of an experimental vaccine in just 28 people prompted an immune response with no serious side effects, but it's still not known if the shot would keep people from catching the strep germ...",0
"Describe the history of the Roman Empire.

The Roman Empire had a history that was very different than ours. It was a country governed by a single authority: the emperor (or emperor-in-waiting) of the Roman Empire. There were no central committees, and there were no central provinces, and no emperor was elected. There were no political parties, and there were no central committees, and no central provinces, and no central provinces, and no central provinces. The empire was",1
"Fark Sells Out. France Surrenders Blogs are the hottest thing on the Net, but are they messing with traditional publishing principles? One of the most popular, Fark.com, is allegedly selling links. Is it the wave of the future? By Daniel Terdiman.",0
Thank You IBM! \\I just wanted to say thanks to IBM for Open Sourcing  Cloudscape .\\You guys really have your act together.  Keep up the good work!\\,0
"Tell a story about a robot who learns to feel emotions. For example, the robots in the movie ""Robot in Love"" are called ""gods."" The question before the camera is: ""What was your emotion?""

The problem for me is that robots are only human. They can be a bit tricky. One might think that to have a robot do things like get up and go to bed, they would be a bit more human, and they would do all kinds of things.",1
"Describe the history of the Roman Empire.

There are two main archetypes of the Roman Empire. The first is the ""Roman Empire,"" the Roman Empire that was ruled by a Roman emperor and governed by a Roman emperor for a long time and was eventually destroyed by the Romans. The second is the ""Roman Empire,"" the Roman empire that was ruled by a Roman emperor and ruled by a Roman emperor for a long time and was ultimately defeated by the Romans.

Roman Empire: The",1
"Tell a story about a robot who learns to feel emotions. This may be a simple example of emotion or the human emotion of pain. A robot might think of a painful situation as something it can do. Or it might think of a pain that is just going to happen to you. Perhaps it may even think that you are afraid of what it is, especially if it is just a new experience that you have had.

This is not to say that robots don't react to pain. They",1
Oil and Economy Cloud Stocks' Outlook (Reuters) Reuters - Soaring crude prices plus worries\about the economy and the outlook for earnings are expected to\hang over the stock market next week during the depth of the\summer doldrums.,0
"Explain how photosynthesis works.

""We believe that we can do that in a few thousand years without the need for artificial life,"" said Dr. Jolyonos Wojtyla, a bio-engineer who founded the plant's scientific foundation.

The team's goal is to produce seeds from plants that produce nitrogen and phosphorus, which are crucial to the production of photosynthetic cells. Once the photosynthesis process is underway, the cells are able to use the photos",1
"What is quantum computing?

Quantum computing is a technique developed by the National Institute of Standards and Technology (NIST) in the 1980s to detect the presence of quantum forces in a series of entangled states. The technique has been used to track movements of atoms, molecules, and particles for over 20 years.

How do you use this new technique to find out what's going on?

You can use any quantum field theory (QFT) or quantum computing to estimate the",1
